id,province,adl_katz_score,net_family_income_cad,has_dtc,is_veteran,sensitivity_case,private_pay_annual_cad,out_of_pocket_before_credits_annual_cad,metc_qualifying_amount_cad,metc_federal_value_cad,metc_provincial_value_cad,metc_credit_value_cad,dtc_credit_value_cad,ccc_credit_value_cad,vac_vip_credit_value_cad,total_credits_value_cad,out_of_pocket_after_credits_annual_cad,effective_credit_fraction_of_oop
875,ON,4,100000,True,False,dtc_only,46665.3,21116.7,18357.7,2753.65,918.78,3672.44,1998.42,0.0,0.0,5670.86,15445.84,0.2685
876,ON,4,100000,True,True,dtc_and_vip,46665.3,21116.7,18357.7,2753.65,918.78,3672.44,1998.42,0.0,12396.0,18066.86,3049.84,0.8556
877,ON,4,150000,False,False,baseline,46665.3,21116.7,18357.7,2753.65,918.78,3672.44,0.0,0.0,0.0,3672.44,17444.26,0.1739
878,ON,4,150000,False,True,vip_only,46665.3,21116.7,18357.7,2753.65,918.78,3672.44,0.0,0.0,12396.0,16068.44,5048.26,0.7609
879,ON,4,150000,True,False,dtc_only,46665.3,21116.7,18357.7,2753.65,918.78,3672.44,1998.42,0.0,0.0,5670.86,15445.84,0.2685
880,ON,4,150000,True,True,dtc_and_vip,46665.3,21116.7,18357.7,2753.65,918.78,3672.44,1998.42,0.0,12396.0,18066.86,3049.84,0.8556
881,ON,5,25000,False,False,baseline,30866.88,30866.88,30116.88,4517.53,1520.9,6038.43,0.0,0.0,0.0,6038.43,24828.45,0.1956
882,ON,5,25000,False,True,vip_only,30866.88,30866.88,30116.88,4517.53,1520.9,6038.43,0.0,0.0,12396.0,18434.43,12432.45,0.5972
883,ON,5,25000,True,False,dtc_only,30866.88,30866.88,30116.88,4517.53,1520.9,6038.43,1998.42,0.0,0.0,8036.86,22830.02,0.2604
884,ON,5,25000,True,True,dtc_and_vip,30866.88,30866.88,30116.88,4517.53,1520.9,6038.43,1998.42,0.0,12396.0,20432.86,10434.02,0.662
885,ON,5,50000,False,False,baseline,30866.88,30866.88,29366.88,4405.03,1483.03,5888.06,0.0,0.0,0.0,5888.06,24978.82,0.1908
886,ON,5,50000,False,True,vip_only,30866.88,30866.88,29366.88,4405.03,1483.03,5888.06,0.0,0.0,12396.0,18284.06,12582.82,0.5924
887,ON,5,50000,True,False,dtc_only,30866.88,30866.88,29366.88,4405.03,1483.03,5888.06,1998.42,0.0,0.0,7886.48,22980.4,0.2555
888,ON,5,50000,True,True,dtc_and_vip,30866.88,30866.88,29366.88,4405.03,1483.03,5888.06,1998.42,0.0,12396.0,20282.48,10584.4,0.6571
889,ON,5,75000,False,False,baseline,30866.88,30866.88,28616.88,4292.53,1445.15,5737.68,0.0,0.0,0.0,5737.68,25129.2,0.1859
890,ON,5,75000,False,True,vip_only,30866.88,30866.88,28616.88,4292.53,1445.15,5737.68,0.0,0.0,12396.0,18133.68,12733.2,0.5875
891,ON,5,75000,True,False,dtc_only,30866.88,30866.88,28616.88,4292.53,1445.15,5737.68,1998.42,0.0,0.0,7736.11,23130.77,0.2506
892,ON,5,75000,True,True,dtc_and_vip,30866.88,30866.88,28616.88,4292.53,1445.15,5737.68,1998.42,0.0,12396.0,20132.11,10734.77,0.6522
893,ON,5,100000,False,False,baseline,30866.88,30866.88,28107.88,4216.18,1411.17,5627.35,0.0,0.0,0.0,5627.35,25239.53,0.1823
894,ON,5,100000,False,True,vip_only,30866.88,30866.88,28107.88,4216.18,1411.17,5627.35,0.0,0.0,12396.0,18023.35,12843.53,0.5839
895,ON,5,100000,True,False,dtc_only,30866.88,30866.88,28107.88,4216.18,1411.17,5627.35,1998.42,0.0,0.0,7625.77,23241.11,0.2471
896,ON,5,100000,True,True,dtc_and_vip,30866.88,30866.88,28107.88,4216.18,1411.17,5627.35,1998.42,0.0,12396.0,20021.77,10845.11,0.6486
897,ON,5,150000,False,False,baseline,30866.88,30866.88,28107.88,4216.18,1411.17,5627.35,0.0,0.0,0.0,5627.35,25239.53,0.1823
898,ON,5,150000,False,True,vip_only,30866.88,30866.88,28107.88,4216.18,1411.17,5627.35,0.0,0.0,12396.0,18023.35,12843.53,0.5839
899,ON,5,150000,True,False,dtc_only,30866.88,30866.88,28107.88,4216.18,1411.17,5627.35,1998.42,0.0,0.0,7625.77,23241.11,0.2471
900,ON,5,150000,True,True,dtc_and_vip,30866.88,30866.88,28107.88,4216.18,1411.17,5627.35,1998.42,0.0,12396.0,20021.77,10845.11,0.6486
901,PE,1,25000,False,False,baseline,75726.05,32366.43,31616.43,4742.46,3098.41,7840.87,0.0,543.19,0.0,8384.06,23982.37,0.259
902,PE,1,25000,False,True,vip_only,75726.05,32366.43,31616.43,4742.46,3098.41,7840.87,0.0,543.19,12396.0,20780.06,11586.37,0.642
903,PE,1,25000,True,False,dtc_only,75726.05,32366.43,31616.43,4742.46,3098.41,7840.87,2156.02,543.19,0.0,10540.08,21826.35,0.3256
904,PE,1,25000,True,True,dtc_and_vip,75726.05,32366.43,31616.43,4742.46,3098.41,7840.87,2156.02,543.19,12396.0,22936.08,9430.35,0.7086
905,PE,1,50000,False,False,baseline,75726.05,32366.43,30866.43,4629.96,3024.91,7654.87,0.0,0.0,0.0,7654.87,24711.56,0.2365
906,PE,1,50000,False,True,vip_only,75726.05,32366.43,30866.43,4629.96,3024.91,7654.87,0.0,0.0,12396.0,20050.87,12315.56,0.6195
907,PE,1,50000,True,False,dtc_only,75726.05,32366.43,30866.43,4629.96,3024.91,7654.87,2156.02,0.0,0.0,9810.89,22555.54,0.3031
908,PE,1,50000,True,True,dtc_and_vip,75726.05,32366.43,30866.43,4629.96,3024.91,7654.87,2156.02,0.0,12396.0,22206.89,10159.54,0.6861
909,PE,1,75000,False,False,baseline,75726.05,32366.43,30116.43,4517.46,2998.65,7516.11,0.0,0.0,0.0,7516.11,24850.32,0.2322
910,PE,1,75000,False,True,vip_only,75726.05,32366.43,30116.43,4517.46,2998.65,7516.11,0.0,0.0,12396.0,19912.11,12454.32,0.6152
911,PE,1,75000,True,False,dtc_only,75726.05,32366.43,30116.43,4517.46,2998.65,7516.11,2156.02,0.0,0.0,9672.13,22694.3,0.2988
912,PE,1,75000,True,True,dtc_and_vip,75726.05,32366.43,30116.43,4517.46,2998.65,7516.11,2156.02,0.0,12396.0,22068.13,10298.3,0.6818
913,PE,1,100000,False,False,baseline,75726.05,32366.43,29607.43,4441.11,2998.65,7439.76,0.0,0.0,0.0,7439.76,24926.67,0.2299
914,PE,1,100000,False,True,vip_only,75726.05,32366.43,29607.43,4441.11,2998.65,7439.76,0.0,0.0,12396.0,19835.76,12530.67,0.6128
915,PE,1,100000,True,False,dtc_only,75726.05,32366.43,29607.43,4441.11,2998.65,7439.76,2156.02,0.0,0.0,9595.78,22770.65,0.2965
916,PE,1,100000,True,True,dtc_and_vip,75726.05,32366.43,29607.43,4441.11,2998.65,7439.76,2156.02,0.0,12396.0,21991.78,10374.65,0.6795
917,PE,1,150000,False,False,baseline,75726.05,32366.43,29607.43,4441.11,2998.65,7439.76,0.0,0.0,0.0,7439.76,24926.67,0.2299
918,PE,1,150000,False,True,vip_only,75726.05,32366.43,29607.43,4441.11,2998.65,7439.76,0.0,0.0,12396.0,19835.76,12530.67,0.6128
919,PE,1,150000,True,False,dtc_only,75726.05,32366.43,29607.43,4441.11,2998.65,7439.76,2156.02,0.0,0.0,9595.78,22770.65,0.2965
920,PE,1,150000,True,True,dtc_and_vip,75726.05,32366.43,29607.43,4441.11,2998.65,7439.76,2156.02,0.0,12396.0,21991.78,10374.65,0.6795
921,PE,2,25000,False,False,baseline,63068.54,30259.76,29509.76,4426.46,2891.96,7318.42,0.0,543.19,0.0,7861.61,22398.15,0.2598
922,PE,2,25000,False,True,vip_only,63068.54,30259.76,29509.76,4426.46,2891.96,7318.42,0.0,543.19,12396.0,20257.61,10002.15,0.6695
923,PE,2,25000,True,False,dtc_only,63068.54,30259.76,29509.76,4426.46,2891.96,7318.42,2156.02,543.19,0.0,10017.63,20242.13,0.3311
924,PE,2,25000,True,True,dtc_and_vip,63068.54,30259.76,29509.76,4426.46,2891.96,7318.42,2156.02,543.19,12396.0,22413.63,7846.13,0.7407
925,PE,2,50000,False,False,baseline,63068.54,30259.76,28759.76,4313.96,2818.46,7132.42,0.0,0.0,0.0,7132.42,23127.34,0.2357
926,PE,2,50000,False,True,vip_only,63068.54,30259.76,28759.76,4313.96,2818.46,7132.42,0.0,0.0,12396.0,19528.42,10731.34,0.6454
927,PE,2,50000,True,False,dtc_only,63068.54,30259.76,28759.76,4313.96,2818.46,7132.42,2156.02,0.0,0.0,9288.44,20971.32,0.307
928,PE,2,50000,True,True,dtc_and_vip,63068.54,30259.76,28759.76,4313.96,2818.46,7132.42,2156.02,0.0,12396.0,21684.44,8575.32,0.7166
929,PE,2,75000,False,False,baseline,63068.54,30259.76,28009.76,4201.46,2792.19,6993.66,0.0,0.0,0.0,6993.66,23266.1,0.2311
930,PE,2,75000,False,True,vip_only,63068.54,30259.76,28009.76,4201.46,2792.19,6993.66,0.0,0.0,12396.0,19389.66,10870.1,0.6408
931,PE,2,75000,True,False,dtc_only,63068.54,30259.76,28009.76,4201.46,2792.19,6993.66,2156.02,0.0,0.0,9149.68,21110.08,0.3024
932,PE,2,75000,True,True,dtc_and_vip,63068.54,30259.76,28009.76,4201.46,2792.19,6993.66,2156.02,0.0,12396.0,21545.68,8714.08,0.712
933,PE,2,100000,False,False,baseline,63068.54,30259.76,27500.76,4125.11,2792.19,6917.31,0.0,0.0,0.0,6917.31,23342.45,0.2286
934,PE,2,100000,False,True,vip_only,63068.54,30259.76,27500.76,4125.11,2792.19,6917.31,0.0,0.0,12396.0,19313.31,10946.45,0.6383
935,PE,2,100000,True,False,dtc_only,63068.54,30259.76,27500.76,4125.11,2792.19,6917.31,2156.02,0.0,0.0,9073.33,21186.43,0.2998
936,PE,2,100000,True,True,dtc_and_vip,63068.54,30259.76,27500.76,4125.11,2792.19,6917.31,2156.02,0.0,12396.0,21469.33,8790.43,0.7095
937,PE,2,150000,False,False,baseline,63068.54,30259.76,27500.76,4125.11,2792.19,6917.31,0.0,0.0,0.0,6917.31,23342.45,0.2286
938,PE,2,150000,False,True,vip_only,63068.54,30259.76,27500.76,4125.11,2792.19,6917.31,0.0,0.0,12396.0,19313.31,10946.45,0.6383
939,PE,2,150000,True,False,dtc_only,63068.54,30259.76,27500.76,4125.11,2792.19,6917.31,2156.02,0.0,0.0,9073.33,21186.43,0.2998
940,PE,2,150000,True,True,dtc_and_vip,63068.54,30259.76,27500.76,4125.11,2792.19,6917.31,2156.02,0.0,12396.0,21469.33,8790.43,0.7095
941,PE,3,25000,False,False,baseline,50411.04,28297.63,27547.63,4132.14,2699.67,6831.81,0.0,543.19,0.0,7375.0,20922.63,0.2606
942,PE,3,25000,False,True,vip_only,50411.04,28297.63,27547.63,4132.14,2699.67,6831.81,0.0,543.19,12396.0,19771.0,8526.63,0.6987
943,PE,3,25000,True,False,dtc_only,50411.04,28297.63,27547.63,4132.14,2699.67,6831.81,2156.02,543.19,0.0,9531.02,18766.61,0.3368
944,PE,3,25000,True,True,dtc_and_vip,50411.04,28297.63,27547.63,4132.14,2699.67,6831.81,2156.02,543.19,12396.0,21927.02,6370.61,0.7749
945,PE,3,50000,False,False,baseline,50411.04,28297.63,26797.63,4019.64,2626.17,6645.81,0.0,0.0,0.0,6645.81,21651.82,0.2349
946,PE,3,50000,False,True,vip_only,50411.04,28297.63,26797.63,4019.64,2626.17,6645.81,0.0,0.0,12396.0,19041.81,9255.82,0.6729
947,PE,3,50000,True,False,dtc_only,50411.04,28297.63,26797.63,4019.64,2626.17,6645.81,2156.02,0.0,0.0,8801.83,19495.8,0.311
948,PE,3,50000,True,True,dtc_and_vip,50411.04,28297.63,26797.63,4019.64,2626.17,6645.81,2156.02,0.0,12396.0,21197.83,7099.8,0.7491
949,PE,3,75000,False,False,baseline,50411.04,28297.63,26047.63,3907.14,2599.9,6507.05,0.0,0.0,0.0,6507.05,21790.58,0.23
950,PE,3,75000,False,True,vip_only,50411.04,28297.63,26047.63,3907.14,2599.9,6507.05,0.0,0.0,12396.0,18903.05,9394.58,0.668
951,PE,3,75000,True,False,dtc_only,50411.04,28297.63,26047.63,3907.14,2599.9,6507.05,2156.02,0.0,0.0,8663.07,19634.56,0.3061
952,PE,3,75000,True,True,dtc_and_vip,50411.04,28297.63,26047.63,3907.14,2599.9,6507.05,2156.02,0.0,12396.0,21059.07,7238.56,0.7442
953,PE,3,100000,False,False,baseline,50411.04,28297.63,25538.63,3830.79,2599.9,6430.7,0.0,0.0,0.0,6430.7,21866.93,0.2273
954,PE,3,100000,False,True,vip_only,50411.04,28297.63,25538.63,3830.79,2599.9,6430.7,0.0,0.0,12396.0,18826.7,9470.93,0.6653
955,PE,3,100000,True,False,dtc_only,50411.04,28297.63,25538.63,3830.79,2599.9,6430.7,2156.02,0.0,0.0,8586.72,19710.91,0.3034
956,PE,3,100000,True,True,dtc_and_vip,50411.04,28297.63,25538.63,3830.79,2599.9,6430.7,2156.02,0.0,12396.0,20982.72,7314.91,0.7415
957,PE,3,150000,False,False,baseline,50411.04,28297.63,25538.63,3830.79,2599.9,6430.7,0.0,0.0,0.0,6430.7,21866.93,0.2273
958,PE,3,150000,False,True,vip_only,50411.04,28297.63,25538.63,3830.79,2599.9,6430.7,0.0,0.0,12396.0,18826.7,9470.93,0.6653
959,PE,3,150000,True,False,dtc_only,50411.04,28297.63,25538.63,3830.79,2599.9,6430.7,2156.02,0.0,0.0,8586.72,19710.91,0.3034
960,PE,3,150000,True,True,dtc_and_vip,50411.04,28297.63,25538.63,3830.79,2599.9,6430.7,2156.02,0.0,12396.0,20982.72,7314.91,0.7415
961,PE,4,25000,False,False,baseline,37753.53,26190.96,25440.96,3816.14,2493.21,6309.36,0.0,543.19,0.0,6852.55,19338.41,0.2616
962,PE,4,25000,False,True,vip_only,37753.53,26190.96,25440.96,3816.14,2493.21,6309.36,0.0,543.19,12396.0,19248.55,6942.41,0.7349
963,PE,4,25000,True,False,dtc_only,37753.53,26190.96,25440.96,3816.14,2493.21,6309.36,2156.02,543.19,0.0,9008.57,17182.39,0.344
964,PE,4,25000,True,True,dtc_and_vip,37753.53,26190.96,25440.96,3816.14,2493.21,6309.36,2156.02,543.19,12396.0,21404.57,4786.39,0.8173
965,PE,4,50000,False,False,baseline,37753.53,26190.96,24690.96,3703.64,2419.71,6123.36,0.0,0.0,0.0,6123.36,20067.6,0.2338
966,PE,4,50000,False,True,vip_only,37753.53,26190.96,24690.96,3703.64,2419.71,6123.36,0.0,0.0,12396.0,18519.36,7671.6,0.7071
967,PE,4,50000,True,False,dtc_only,37753.53,26190.96,24690.96,3703.64,2419.71,6123.36,2156.02,0.0,0.0,8279.38,17911.58,0.3161
968,PE,4,50000,True,True,dtc_and_vip,37753.53,26190.96,24690.96,3703.64,2419.71,6123.36,2156.02,0.0,12396.0,20675.38,5515.58,0.7894
969,PE,4,75000,False,False,baseline,37753.53,26190.96,23940.96,3591.14,2393.45,5984.6,0.0,0.0,0.0,5984.6,20206.36,0.2285
970,PE,4,75000,False,True,vip_only,37753.53,26190.96,23940.96,3591.14,2393.45,5984.6,0.0,0.0,12396.0,18380.6,7810.36,0.7018
971,PE,4,75000,True,False,dtc_only,37753.53,26190.96,23940.96,3591.14,2393.45,5984.6,2156.02,0.0,0.0,8140.62,18050.34,0.3108
972,PE,4,75000,True,True,dtc_and_vip,37753.53,26190.96,23940.96,3591.14,2393.45,5984.6,2156.02,0.0,12396.0,20536.62,5654.34,0.7841
973,PE,4,100000,False,False,baseline,37753.53,26190.96,23431.96,3514.79,2393.45,5908.25,0.0,0.0,0.0,5908.25,20282.71,0.2256
974,PE,4,100000,False,True,vip_only,37753.53,26190.96,23431.96,3514.79,2393.45,5908.25,0.0,0.0,12396.0,18304.25,7886.71,0.6989
975,PE,4,100000,True,False,dtc_only,37753.53,26190.96,23431.96,3514.79,2393.45,5908.25,2156.02,0.0,0.0,8064.27,18126.69,0.3079
976,PE,4,100000,True,True,dtc_and_vip,37753.53,26190.96,23431.96,3514.79,2393.45,5908.25,2156.02,0.0,12396.0,20460.27,5730.69,0.7812
977,PE,4,150000,False,False,baseline,37753.53,26190.96,23431.96,3514.79,2393.45,5908.25,0.0,0.0,0.0,5908.25,20282.71,0.2256
978,PE,4,150000,False,True,vip_only,37753.53,26190.96,23431.96,3514.79,2393.45,5908.25,0.0,0.0,12396.0,18304.25,7886.71,0.6989
979,PE,4,150000,True,False,dtc_only,37753.53,26190.96,23431.96,3514.79,2393.45,5908.25,2156.02,0.0,0.0,8064.27,18126.69,0.3079
980,PE,4,150000,True,True,dtc_and_vip,37753.53,26190.96,23431.96,3514.79,2393.45,5908.25,2156.02,0.0,12396.0,20460.27,5730.69,0.7812
981,PE,5,25000,False,False,baseline,25096.02,25096.02,24346.02,3651.9,2385.91,6037.81,0.0,0.0,0.0,6037.81,19058.21,0.2406
982,PE,5,25000,False,True,vip_only,25096.02,25096.02,24346.02,3651.9,2385.91,6037.81,0.0,0.0,12396.0,18433.81,6662.21,0.7345
983,PE,5,25000,True,False,dtc_only,25096.02,25096.02,24346.02,3651.9,2385.91,6037.81,2156.02,0.0,0.0,8193.83,16902.19,0.3265
984,PE,5,25000,True,True,dtc_and_vip,25096.02,25096.02,24346.02,3651.9,2385.91,6037.81,2156.02,0.0,12396.0,20589.83,4506.19,0.8204
985,PE,5,50000,False,False,baseline,25096.02,25096.02,23596.02,3539.4,2312.41,5851.81,0.0,0.0,0.0,5851.81,19244.21,0.2332
986,PE,5,50000,False,True,vip_only,25096.02,25096.02,23596.02,3539.4,2312.41,5851.81,0.0,0.0,12396.0,18247.81,6848.21,0.7271
987,PE,5,50000,True,False,dtc_only,25096.02,25096.02,23596.02,3539.4,2312.41,5851.81,2156.02,0.0,0.0,8007.83,17088.19,0.3191
988,PE,5,50000,True,True,dtc_and_vip,25096.02,25096.02,23596.02,3539.4,2312.41,5851.81,2156.02,0.0,12396.0,20403.83,4692.19,0.813
989,PE,5,75000,False,False,baseline,25096.02,25096.02,22846.02,3426.9,2286.15,5713.05,0.0,0.0,0.0,5713.05,19382.97,0.2276
990,PE,5,75000,False,True,vip_only,25096.02,25096.02,22846.02,3426.9,2286.15,5713.05,0.0,0.0,12396.0,18109.05,6986.97,0.7216
991,PE,5,75000,True,False,dtc_only,25096.02,25096.02,22846.02,3426.9,2286.15,5713.05,2156.02,0.0,0.0,7869.07,17226.95,0.3136
992,PE,5,75000,True,True,dtc_and_vip,25096.02,25096.02,22846.02,3426.9,2286.15,5713.05,2156.02,0.0,12396.0,20265.07,4830.95,0.8075
993,PE,5,100000,False,False,baseline,25096.02,25096.02,22337.02,3350.55,2286.15,5636.7,0.0,0.0,0.0,5636.7,19459.32,0.2246
994,PE,5,100000,False,True,vip_only,25096.02,25096.02,22337.02,3350.55,2286.15,5636.7,0.0,0.0,12396.0,18032.7,7063.32,0.7185
995,PE,5,100000,True,False,dtc_only,25096.02,25096.02,22337.02,3350.55,2286.15,5636.7,2156.02,0.0,0.0,7792.72,17303.3,0.3105
996,PE,5,100000,True,True,dtc_and_vip,25096.02,25096.02,22337.02,3350.55,2286.15,5636.7,2156.02,0.0,12396.0,20188.72,4907.3,0.8045
997,PE,5,150000,False,False,baseline,25096.02,25096.02,22337.02,3350.55,2286.15,5636.7,0.0,0.0,0.0,5636.7,19459.32,0.2246
998,PE,5,150000,False,True,vip_only,25096.02,25096.02,22337.02,3350.55,2286.15,5636.7,0.0,0.0,12396.0,18032.7,7063.32,0.7185
999,PE,5,150000,True,False,dtc_only,25096.02,25096.02,22337.02,3350.55,2286.15,5636.7,2156.02,0.0,0.0,7792.72,17303.3,0.3105
1000,PE,5,150000,True,True,dtc_and_vip,25096.02,25096.02,22337.02,3350.55,2286.15,5636.7,2156.02,0.0,12396.0,20188.72,4907.3,0.8045
1001,QC,1,25000,False,False,baseline,86535.72,23576.67,22826.67,3424.0,3195.73,6619.73,0.0,522.79,0.0,7142.53,16434.14,0.3029
1002,QC,1,25000,False,True,vip_only,86535.72,23576.67,22826.67,3424.0,3195.73,6619.73,0.0,522.79,12396.0,19538.53,4038.14,0.8287
1003,QC,1,25000,True,False,dtc_only,86535.72,23576.67,22826.67,3424.0,3195.73,6619.73,1969.96,522.79,0.0,9112.49,14464.18,0.3865
1004,QC,1,25000,True,True,dtc_and_vip,86535.72,23576.67,22826.67,3424.0,3195.73,6619.73,1969.96,522.79,12396.0,21508.49,2068.18,0.9123
1005,QC,1,50000,False,False,baseline,86535.72,23576.67,22076.67,3311.5,3090.73,6402.23,0.0,0.0,0.0,6402.23,17174.44,0.2715
1006,QC,1,50000,False,True,vip_only,86535.72,23576.67,22076.67,3311.5,3090.73,6402.23,0.0,0.0,12396.0,18798.23,4778.44,0.7973
1007,QC,1,50000,True,False,dtc_only,86535.72,23576.67,22076.67,3311.5,3090.73,6402.23,1969.96,0.0,0.0,8372.19,15204.48,0.3551
1008,QC,1,50000,True,True,dtc_and_vip,86535.72,23576.67,22076.67,3311.5,3090.73,6402.23,1969.96,0.0,12396.0,20768.19,2808.48,0.8809
1009,QC,1,75000,False,False,baseline,86535.72,23576.67,21326.67,3199.0,2985.73,6184.73,0.0,0.0,0.0,6184.73,17391.94,0.2623
1010,QC,1,75000,False,True,vip_only,86535.72,23576.67,21326.67,3199.0,2985.73,6184.73,0.0,0.0,12396.0,18580.73,4995.94,0.7881
1011,QC,1,75000,True,False,dtc_only,86535.72,23576.67,21326.67,3199.0,2985.73,6184.73,1969.96,0.0,0.0,8154.69,15421.98,0.3459
1012,QC,1,75000,True,True,dtc_and_vip,86535.72,23576.67,21326.67,3199.0,2985.73,6184.73,1969.96,0.0,12396.0,20550.69,3025.98,0.8717
1013,QC,1,100000,False,False,baseline,86535.72,23576.67,20817.67,3122.65,2914.47,6037.12,0.0,0.0,0.0,6037.12,17539.55,0.2561
1014,QC,1,100000,False,True,vip_only,86535.72,23576.67,20817.67,3122.65,2914.47,6037.12,0.0,0.0,12396.0,18433.12,5143.55,0.7818
1015,QC,1,100000,True,False,dtc_only,86535.72,23576.67,20817.67,3122.65,2914.47,6037.12,1969.96,0.0,0.0,8007.08,15569.59,0.3396
1016,QC,1,100000,True,True,dtc_and_vip,86535.72,23576.67,20817.67,3122.65,2914.47,6037.12,1969.96,0.0,12396.0,20403.08,3173.59,0.8654
1017,QC,1,150000,False,False,baseline,86535.72,23576.67,20817.67,3122.65,2914.47,6037.12,0.0,0.0,0.0,6037.12,17539.55,0.2561
1018,QC,1,150000,False,True,vip_only,86535.72,23576.67,20817.67,3122.65,2914.47,6037.12,0.0,0.0,12396.0,18433.12,5143.55,0.7818
1019,QC,1,150000,True,False,dtc_only,86535.72,23576.67,20817.67,3122.65,2914.47,6037.12,1969.96,0.0,0.0,8007.08,15569.59,0.3396
1020,QC,1,150000,True,True,dtc_and_vip,86535.72,23576.67,20817.67,3122.65,2914.47,6037.12,1969.96,0.0,12396.0,20403.08,3173.59,0.8654
1021,QC,2,25000,False,False,baseline,72001.17,20794.47,20044.47,3006.67,2806.23,5812.9,0.0,522.79,0.0,6335.69,14458.78,0.3047
1022,QC,2,25000,False,True,vip_only,72001.17,20794.47,20044.47,3006.67,2806.23,5812.9,0.0,522.79,12396.0,18731.69,2062.78,0.9008
1023,QC,2,25000,True,False,dtc_only,72001.17,20794.47,20044.47,3006.67,2806.23,5812.9,1969.96,522.79,0.0,8305.65,12488.82,0.3994
1024,QC,2,25000,True,True,dtc_and_vip,72001.17,20794.47,20044.47,3006.67,2806.23,5812.9,1969.96,522.79,12396.0,20701.65,92.82,0.9955
1025,QC,2,50000,False,False,baseline,72001.17,20794.47,19294.47,2894.17,2701.23,5595.4,0.0,0.0,0.0,5595.4,15199.07,0.2691
1026,QC,2,50000,False,True,vip_only,72001.17,20794.47,19294.47,2894.17,2701.23,5595.4,0.0,0.0,12396.0,17991.4,2803.07,0.8652
1027,QC,2,50000,True,False,dtc_only,72001.17,20794.47,19294.47,2894.17,2701.23,5595.4,1969.96,0.0,0.0,7565.36,13229.11,0.3638
1028,QC,2,50000,True,True,dtc_and_vip,72001.17,20794.47,19294.47,2894.17,2701.23,5595.4,1969.96,0.0,12396.0,19961.36,833.11,0.9599
1029,QC,2,75000,False,False,baseline,72001.17,20794.47,18544.47,2781.67,2596.23,5377.9,0.0,0.0,0.0,5377.9,15416.57,0.2586
1030,QC,2,75000,False,True,vip_only,72001.17,20794.47,18544.47,2781.67,2596.23,5377.9,0.0,0.0,12396.0,17773.9,3020.57,0.8547
1031,QC,2,75000,True,False,dtc_only,72001.17,20794.47,18544.47,2781.67,2596.23,5377.9,1969.96,0.0,0.0,7347.86,13446.61,0.3534
1032,QC,2,75000,True,True,dtc_and_vip,72001.17,20794.47,18544.47,2781.67,2596.23,5377.9,1969.96,0.0,12396.0,19743.86,1050.61,0.9495
1033,QC,2,100000,False,False,baseline,72001.17,20794.47,18035.47,2705.32,2524.97,5230.29,0.0,0.0,0.0,5230.29,15564.18,0.2515
1034,QC,2,100000,False,True,vip_only,72001.17,20794.47,18035.47,2705.32,2524.97,5230.29,0.0,0.0,12396.0,17626.29,3168.18,0.8476
1035,QC,2,100000,True,False,dtc_only,72001.17,20794.47,18035.47,2705.32,2524.97,5230.29,1969.96,0.0,0.0,7200.25,13594.22,0.3463
1036,QC,2,100000,True,True,dtc_and_vip,72001.17,20794.47,18035.47,2705.32,2524.97,5230.29,1969.96,0.0,12396.0,19596.25,1198.22,0.9424
1037,QC,2,150000,False,False,baseline,72001.17,20794.47,18035.47,2705.32,2524.97,5230.29,0.0,0.0,0.0,5230.29,15564.18,0.2515
1038,QC,2,150000,False,True,vip_only,72001.17,20794.47,18035.47,2705.32,2524.97,5230.29,0.0,0.0,12396.0,17626.29,3168.18,0.8476
1039,QC,2,150000,True,False,dtc_only,72001.17,20794.47,18035.47,2705.32,2524.97,5230.29,1969.96,0.0,0.0,7200.25,13594.22,0.3463
1040,QC,2,150000,True,True,dtc_and_vip,72001.17,20794.47,18035.47,2705.32,2524.97,5230.29,1969.96,0.0,12396.0,19596.25,1198.22,0.9424
1041,QC,3,25000,False,False,baseline,57466.62,18012.28,17262.28,2589.34,2416.72,5006.06,0.0,522.79,0.0,5528.86,12483.42,0.3069
1042,QC,3,25000,False,True,vip_only,57466.62,18012.28,17262.28,2589.34,2416.72,5006.06,0.0,522.79,12396.0,17924.86,87.42,0.9951
1043,QC,3,25000,True,False,dtc_only,57466.62,18012.28,17262.28,2589.34,2416.72,5006.06,1969.96,522.79,0.0,7498.82,10513.46,0.4163
1044,QC,3,25000,True,True,dtc_and_vip,57466.62,18012.28,17262.28,2589.34,2416.72,5006.06,1969.96,522.79,12396.0,19894.82,0.0,1.1045
1045,QC,3,50000,False,False,baseline,57466.62,18012.28,16512.28,2476.84,2311.72,4788.56,0.0,0.0,0.0,4788.56,13223.72,0.2658
1046,QC,3,50000,False,True,vip_only,57466.62,18012.28,16512.28,2476.84,2311.72,4788.56,0.0,0.0,12396.0,17184.56,827.72,0.954
1047,QC,3,50000,True,False,dtc_only,57466.62,18012.28,16512.28,2476.84,2311.72,4788.56,1969.96,0.0,0.0,6758.52,11253.76,0.3752
1048,QC,3,50000,True,True,dtc_and_vip,57466.62,18012.28,16512.28,2476.84,2311.72,4788.56,1969.96,0.0,12396.0,19154.52,0.0,1.0634
1049,QC,3,75000,False,False,baseline,57466.62,18012.28,15762.28,2364.34,2206.72,4571.06,0.0,0.0,0.0,4571.06,13441.22,0.2538
1050,QC,3,75000,False,True,vip_only,57466.62,18012.28,15762.28,2364.34,2206.72,4571.06,0.0,0.0,12396.0,16967.06,1045.22,0.942
